id,entity_id,entity_name,date,account_code,account_name,debit,credit,description,posted_by,is_anomaly,anomaly_type
JE-080029,SUB-0008,Toyo Power Systems Inc.,2025-09-11,5200,一般管理費,0.0,11974.0,通常仕訳_一般管理費_30,tanaka_m,False,
JE-080030,SUB-0008,Toyo Power Systems Inc.,2025-08-11,2100,有形固定資産,17578.0,0.0,通常仕訳_有形固定資産_31,yamada_t,False,
JE-080031,SUB-0008,Toyo Power Systems Inc.,2025-03-09,3200,短期借入金,0.0,6355.0,通常仕訳_短期借入金_32,yamada_t,False,
JE-080032,SUB-0008,Toyo Power Systems Inc.,2025-07-09,3300,未払費用,53348.0,0.0,通常仕訳_未払費用_33,yamada_t,False,
JE-080033,SUB-0008,Toyo Power Systems Inc.,2025-01-31,5100,販売費,20929.0,0.0,通常仕訳_販売費_34,yamada_t,False,
JE-080034,SUB-0008,Toyo Power Systems Inc.,2025-04-02,7100,特別利益,0.0,18711.0,通常仕訳_特別利益_35,watanabe_a,False,
JE-080035,SUB-0008,Toyo Power Systems Inc.,2025-12-27,4200,売上原価,155355.0,0.0,通常仕訳_売上原価_36,yamada_t,False,
JE-080036,SUB-0008,Toyo Power Systems Inc.,2025-10-20,1400,前払費用,0.0,6906.0,通常仕訳_前払費用_37,watanabe_a,False,
JE-080037,SUB-0008,Toyo Power Systems Inc.,2025-04-01,3100,買掛金,0.0,12389.0,通常仕訳_買掛金_38,watanabe_a,False,
JE-080038,SUB-0008,Toyo Power Systems Inc.,2025-12-16,4200,売上原価,5995.0,0.0,通常仕訳_売上原価_39,system_batch,False,
JE-080039,SUB-0008,Toyo Power Systems Inc.,2025-08-03,2300,投資有価証券,0.0,19573.0,通常仕訳_投資有価証券_40,system_batch,False,
JE-080040,SUB-0008,Toyo Power Systems Inc.,2025-12-23,3400,長期借入金,0.0,18124.0,通常仕訳_長期借入金_41,system_batch,False,
JE-080041,SUB-0008,Toyo Power Systems Inc.,2025-09-26,2300,投資有価証券,0.0,24389.0,通常仕訳_投資有価証券_42,yamada_t,False,
JE-080042,SUB-0008,Toyo Power Systems Inc.,2025-03-28,5100,販売費,129032.0,0.0,通常仕訳_販売費_43,suzuki_k,False,
JE-080043,SUB-0008,Toyo Power Systems Inc.,2025-12-06,5200,一般管理費,0.0,225908.0,通常仕訳_一般管理費_44,suzuki_k,False,
JE-080044,SUB-0008,Toyo Power Systems Inc.,2025-04-27,3400,長期借入金,0.0,259012.0,通常仕訳_長期借入金_45,yamada_t,False,
JE-080045,SUB-0008,Toyo Power Systems Inc.,2025-12-30,2200,無形固定資産,0.0,2374.0,通常仕訳_無形固定資産_46,yamada_t,False,
JE-080046,SUB-0008,Toyo Power Systems Inc.,2025-11-15,3300,未払費用,68401.0,0.0,通常仕訳_未払費用_47,tanaka_m,False,
JE-080047,SUB-0008,Toyo Power Systems Inc.,2025-03-08,2100,有形固定資産,20879.0,0.0,通常仕訳_有形固定資産_48,system_batch,False,
JE-080048,SUB-0008,Toyo Power Systems Inc.,2025-08-16,5100,販売費,0.0,21483.0,通常仕訳_販売費_49,system_batch,False,
JE-080049,SUB-0008,Toyo Power Systems Inc.,2025-07-27,4200,売上原価,0.0,1839.0,通常仕訳_売上原価_50,yamada_t,False,
JE-080050,SUB-0008,Toyo Power Systems Inc.,2025-12-26,3400,長期借入金,0.0,1000625.0,通常仕訳_長期借入金_51,suzuki_k,False,
JE-080051,SUB-0008,Toyo Power Systems Inc.,2025-07-01,2100,有形固定資産,1625.0,0.0,通常仕訳_有形固定資産_52,watanabe_a,False,
JE-080052,SUB-0008,Toyo Power Systems Inc.,2025-09-24,4200,売上原価,0.0,12273.0,通常仕訳_売上原価_53,watanabe_a,False,
JE-080053,SUB-0008,Toyo Power Systems Inc.,2025-09-13,5200,一般管理費,58469.0,0.0,通常仕訳_一般管理費_54,tanaka_m,False,
JE-080054,SUB-0008,Toyo Power Systems Inc.,2025-07-10,1300,棚卸資産,26404.0,0.0,通常仕訳_棚卸資産_55,tanaka_m,False,
JE-080055,SUB-0008,Toyo Power Systems Inc.,2025-10-29,1500,その他流動資産,5236.0,0.0,通常仕訳_その他流動資産_56,suzuki_k,False,
JE-080056,SUB-0008,Toyo Power Systems Inc.,2025-06-13,2200,無形固定資産,122059.0,0.0,通常仕訳_無形固定資産_57,tanaka_m,False,
JE-080057,SUB-0008,Toyo Power Systems Inc.,2025-10-02,4200,売上原価,0.0,541530.0,通常仕訳_売上原価_58,watanabe_a,False,
JE-080058,SUB-0008,Toyo Power Systems Inc.,2025-07-16,3200,短期借入金,0.0,9317.0,通常仕訳_短期借入金_59,yamada_t,False,
JE-080059,SUB-0008,Toyo Power Systems Inc.,2025-01-26,7200,特別損失,31849.0,0.0,通常仕訳_特別損失_60,tanaka_m,False,
JE-080060,SUB-0008,Toyo Power Systems Inc.,2025-10-25,5200,一般管理費,0.0,740.0,通常仕訳_一般管理費_61,watanabe_a,False,
JE-080061,SUB-0008,Toyo Power Systems Inc.,2025-11-07,3500,退職給付引当金,16787.0,0.0,通常仕訳_退職給付引当金_62,system_batch,False,
JE-080062,SUB-0008,Toyo Power Systems Inc.,2025-02-27,1300,棚卸資産,58283.0,0.0,通常仕訳_棚卸資産_63,system_batch,False,
JE-080063,SUB-0008,Toyo Power Systems Inc.,2025-02-02,1300,棚卸資産,28376.0,0.0,通常仕訳_棚卸資産_64,suzuki_k,False,
JE-080064,SUB-0008,Toyo Power Systems Inc.,2025-04-15,4200,売上原価,2022.0,0.0,通常仕訳_売上原価_65,tanaka_m,False,
JE-080065,SUB-0008,Toyo Power Systems Inc.,2025-02-19,7200,特別損失,0.0,3804.0,通常仕訳_特別損失_66,tanaka_m,False,
JE-080066,SUB-0008,Toyo Power Systems Inc.,2025-08-28,2200,無形固定資産,0.0,18572.0,通常仕訳_無形固定資産_67,tanaka_m,False,
JE-080067,SUB-0008,Toyo Power Systems Inc.,2025-07-08,5100,販売費,16272.0,0.0,通常仕訳_販売費_68,watanabe_a,False,
JE-080068,SUB-0008,Toyo Power Systems Inc.,2025-07-17,1400,前払費用,0.0,42755.0,通常仕訳_前払費用_69,watanabe_a,False,
JE-080069,SUB-0008,Toyo Power Systems Inc.,2025-04-12,2100,有形固定資産,45024.0,0.0,通常仕訳_有形固定資産_70,suzuki_k,False,
JE-080070,SUB-0008,Toyo Power Systems Inc.,2025-02-10,3200,短期借入金,0.0,15485.0,通常仕訳_短期借入金_71,suzuki_k,False,
JE-080071,SUB-0008,Toyo Power Systems Inc.,2025-01-24,4200,売上原価,2761.0,0.0,通常仕訳_売上原価_72,suzuki_k,False,
JE-080072,SUB-0008,Toyo Power Systems Inc.,2025-05-08,1100,現金及び預金,130100.0,0.0,通常仕訳_現金及び預金_73,suzuki_k,False,
JE-080073,SUB-0008,Toyo Power Systems Inc.,2025-01-25,3300,未払費用,127496.0,0.0,通常仕訳_未払費用_74,system_batch,False,
JE-080074,SUB-0008,Toyo Power Systems Inc.,2025-01-09,4200,売上原価,26462.0,0.0,通常仕訳_売上原価_75,watanabe_a,False,
JE-080075,SUB-0008,Toyo Power Systems Inc.,2025-10-10,3100,買掛金,0.0,50632.0,通常仕訳_買掛金_76,watanabe_a,False,
JE-080076,SUB-0008,Toyo Power Systems Inc.,2025-10-15,2100,有形固定資産,70296.0,0.0,通常仕訳_有形固定資産_77,yamada_t,False,
JE-080077,SUB-0008,Toyo Power Systems Inc.,2025-10-28,4200,売上原価,0.0,6225312.0,通常仕訳_売上原価_78,watanabe_a,False,
JE-080078,SUB-0008,Toyo Power Systems Inc.,2025-03-18,2200,無形固定資産,0.0,152743.0,通常仕訳_無形固定資産_79,tanaka_m,False,
JE-080079,SUB-0008,Toyo Power Systems Inc.,2025-01-10,7100,特別利益,0.0,23473.0,通常仕訳_特別利益_80,tanaka_m,False,
JE-080080,SUB-0008,Toyo Power Systems Inc.,2025-05-25,2200,無形固定資産,0.0,1674.0,通常仕訳_無形固定資産_81,yamada_t,False,
JE-080081,SUB-0008,Toyo Power Systems Inc.,2025-08-10,5100,販売費,0.0,4201.0,通常仕訳_販売費_82,system_batch,False,
JE-080082,SUB-0008,Toyo Power Systems Inc.,2025-05-18,5200,一般管理費,17377.0,0.0,通常仕訳_一般管理費_83,watanabe_a,False,
JE-080083,SUB-0008,Toyo Power Systems Inc.,2025-09-05,1200,売掛金,12215.0,0.0,通常仕訳_売掛金_84,watanabe_a,False,
JE-080084,SUB-0008,Toyo Power Systems Inc.,2025-08-23,5200,一般管理費,0.0,12430.0,通常仕訳_一般管理費_85,watanabe_a,False,
JE-080085,SUB-0008,Toyo Power Systems Inc.,2025-01-24,3100,買掛金,0.0,36252.0,通常仕訳_買掛金_86,tanaka_m,False,
JE-080086,SUB-0008,Toyo Power Systems Inc.,2025-10-21,2200,無形固定資産,0.0,11840.0,通常仕訳_無形固定資産_87,watanabe_a,False,
JE-080087,SUB-0008,Toyo Power Systems Inc.,2025-03-08,4100,売上高,154257.0,0.0,通常仕訳_売上高_88,yamada_t,False,
JE-080088,SUB-0008,Toyo Power Systems Inc.,2025-03-01,4100,売上高,5829.0,0.0,通常仕訳_売上高_89,yamada_t,False,
JE-080089,SUB-0008,Toyo Power Systems Inc.,2025-06-13,1400,前払費用,0.0,789279.0,通常仕訳_前払費用_90,tanaka_m,False,
JE-080090,SUB-0008,Toyo Power Systems Inc.,2025-08-15,4200,売上原価,5371507.0,0.0,通常仕訳_売上原価_91,suzuki_k,False,
JE-080091,SUB-0008,Toyo Power Systems Inc.,2025-03-18,1400,前払費用,0.0,8576.0,通常仕訳_前払費用_92,yamada_t,False,
JE-080092,SUB-0008,Toyo Power Systems Inc.,2025-07-25,2200,無形固定資産,6292.0,0.0,通常仕訳_無形固定資産_93,watanabe_a,False,
JE-080093,SUB-0008,Toyo Power Systems Inc.,2025-09-01,3100,買掛金,0.0,128191.0,通常仕訳_買掛金_94,tanaka_m,False,
JE-080094,SUB-0008,Toyo Power Systems Inc.,2025-03-30,6100,営業外収益,0.0,133628.0,通常仕訳_営業外収益_95,system_batch,False,
JE-080095,SUB-0008,Toyo Power Systems Inc.,2025-09-06,1500,その他流動資産,0.0,66560.0,通常仕訳_その他流動資産_96,suzuki_k,False,
JE-080096,SUB-0008,Toyo Power Systems Inc.,2025-09-11,5200,一般管理費,0.0,130347.0,通常仕訳_一般管理費_97,watanabe_a,False,
JE-080097,SUB-0008,Toyo Power Systems Inc.,2025-11-04,1100,現金及び預金,0.0,1825.0,通常仕訳_現金及び預金_98,watanabe_a,False,
JE-080098,SUB-0008,Toyo Power Systems Inc.,2025-07-15,1500,その他流動資産,0.0,5956.0,通常仕訳_その他流動資産_99,suzuki_k,False,
JE-080099,SUB-0008,Toyo Power Systems Inc.,2025-08-31,4200,売上原価,69842.0,0.0,通常仕訳_売上原価_100,suzuki_k,False,
JE-080100,SUB-0008,Toyo Power Systems Inc.,2025-09-24,4200,売上原価,41703.0,0.0,通常仕訳_売上原価_101,yamada_t,False,
JE-080101,SUB-0008,Toyo Power Systems Inc.,2025-03-28,2200,無形固定資産,0.0,42218.0,通常仕訳_無形固定資産_102,watanabe_a,False,
JE-080102,SUB-0008,Toyo Power Systems Inc.,2025-10-26,5100,販売費,0.0,18340.0,通常仕訳_販売費_103,suzuki_k,False,
JE-080103,SUB-0008,Toyo Power Systems Inc.,2025-05-20,1500,その他流動資産,1226.0,0.0,通常仕訳_その他流動資産_104,tanaka_m,False,
JE-080104,SUB-0008,Toyo Power Systems Inc.,2025-06-18,1100,現金及び預金,0.0,12129.0,通常仕訳_現金及び預金_105,tanaka_m,False,
JE-080105,SUB-0008,Toyo Power Systems Inc.,2025-06-07,5100,販売費,448747.0,0.0,通常仕訳_販売費_106,suzuki_k,False,
JE-080106,SUB-0008,Toyo Power Systems Inc.,2025-09-14,3400,長期借入金,0.0,8018.0,通常仕訳_長期借入金_107,suzuki_k,False,
JE-080107,SUB-0008,Toyo Power Systems Inc.,2025-03-09,5200,一般管理費,161582.0,0.0,通常仕訳_一般管理費_108,tanaka_m,False,
JE-080108,SUB-0008,Toyo Power Systems Inc.,2025-11-20,6100,営業外収益,0.0,9369.0,通常仕訳_営業外収益_109,tanaka_m,False,
JE-080109,SUB-0008,Toyo Power Systems Inc.,2025-01-22,1500,その他流動資産,0.0,153980.0,通常仕訳_その他流動資産_110,tanaka_m,False,
JE-080110,SUB-0008,Toyo Power Systems Inc.,2025-05-07,4100,売上高,488830.0,0.0,通常仕訳_売上高_111,tanaka_m,False,
JE-080111,SUB-0008,Toyo Power Systems Inc.,2025-01-04,6100,営業外収益,0.0,4354.0,通常仕訳_営業外収益_112,system_batch,False,
JE-080112,SUB-0008,Toyo Power Systems Inc.,2025-03-11,5200,一般管理費,0.0,78134.0,通常仕訳_一般管理費_113,tanaka_m,False,
JE-080113,SUB-0008,Toyo Power Systems Inc.,2025-03-17,1400,前払費用,513.0,0.0,通常仕訳_前払費用_114,watanabe_a,False,
JE-080114,SUB-0008,Toyo Power Systems Inc.,2025-06-10,2300,投資有価証券,2444.0,0.0,通常仕訳_投資有価証券_115,suzuki_k,False,
JE-080115,SUB-0008,Toyo Power Systems Inc.,2025-10-11,2300,投資有価証券,0.0,20677.0,通常仕訳_投資有価証券_116,tanaka_m,False,
JE-080116,SUB-0008,Toyo Power Systems Inc.,2025-10-06,3500,退職給付引当金,78291.0,0.0,通常仕訳_退職給付引当金_117,yamada_t,False,
JE-080117,SUB-0008,Toyo Power Systems Inc.,2025-09-12,1200,売掛金,0.0,23315.0,通常仕訳_売掛金_118,yamada_t,False,
JE-080118,SUB-0008,Toyo Power Systems Inc.,2025-02-18,1500,その他流動資産,0.0,37941.0,通常仕訳_その他流動資産_119,watanabe_a,False,
JE-080119,SUB-0008,Toyo Power Systems Inc.,2025-12-14,4100,売上高,0.0,74624.0,通常仕訳_売上高_120,yamada_t,False,
JE-080120,SUB-0008,Toyo Power Systems Inc.,2025-12-22,5200,営業外費用,13992.0,0.0,Consulting fee payment #1,johnson_r,True,benford_violation
JE-080121,SUB-0008,Toyo Power Systems Inc.,2025-08-05,5100,一般管理費,21599.0,0.0,Consulting fee payment #2,johnson_r,True,benford_violation
JE-080122,SUB-0008,Toyo Power Systems Inc.,2025-05-19,6200,販売費,37558.0,0.0,Consulting fee payment #3,johnson_r,True,benford_violation
JE-080123,SUB-0008,Toyo Power Systems Inc.,2025-06-17,5200,一般管理費,42435.0,0.0,Consulting fee payment #4,johnson_r,True,benford_violation
JE-080124,SUB-0008,Toyo Power Systems Inc.,2025-04-28,6200,営業外費用,57164.0,0.0,Consulting fee payment #5,johnson_r,True,benford_violation
JE-080125,SUB-0008,Toyo Power Systems Inc.,2025-02-27,5200,一般管理費,62592.0,0.0,Consulting fee payment #6,johnson_r,True,benford_violation
JE-080126,SUB-0008,Toyo Power Systems Inc.,2025-03-17,6200,一般管理費,72611.0,0.0,Consulting fee payment #7,johnson_r,True,benford_violation
JE-080127,SUB-0008,Toyo Power Systems Inc.,2025-11-08,5200,一般管理費,83548.0,0.0,Consulting fee payment #8,johnson_r,True,benford_violation
JE-080128,SUB-0008,Toyo Power Systems Inc.,2025-04-30,5100,営業外費用,96382.0,0.0,Consulting fee payment #9,johnson_r,True,benford_violation
JE-080129,SUB-0008,Toyo Power Systems Inc.,2025-11-06,5200,販売費,18990.0,0.0,Consulting fee payment #10,johnson_r,True,benford_violation
JE-080130,SUB-0008,Toyo Power Systems Inc.,2025-10-21,5100,一般管理費,23060.0,0.0,Consulting fee payment #11,johnson_r,True,benford_violation
JE-080131,SUB-0008,Toyo Power Systems Inc.,2025-09-05,6200,一般管理費,38277.0,0.0,Consulting fee payment #12,johnson_r,True,benford_violation
JE-080132,SUB-0008,Toyo Power Systems Inc.,2025-10-12,6200,一般管理費,43093.0,0.0,Consulting fee payment #13,johnson_r,True,benford_violation
JE-080133,SUB-0008,Toyo Power Systems Inc.,2025-01-30,5200,販売費,53499.0,0.0,Consulting fee payment #14,johnson_r,True,benford_violation
JE-080134,SUB-0008,Toyo Power Systems Inc.,2025-06-22,5100,一般管理費,61631.0,0.0,Consulting fee payment #15,johnson_r,True,benford_violation
JE-080135,SUB-0008,Toyo Power Systems Inc.,2025-05-17,5200,販売費,76530.0,0.0,Consulting fee payment #16,johnson_r,True,benford_violation
JE-080136,SUB-0008,Toyo Power Systems Inc.,2025-03-04,6200,販売費,82245.0,0.0,Consulting fee payment #17,johnson_r,True,benford_violation
JE-080137,SUB-0008,Toyo Power Systems Inc.,2025-06-30,6200,一般管理費,93793.0,0.0,Consulting fee payment #18,johnson_r,True,benford_violation
JE-080138,SUB-0008,Toyo Power Systems Inc.,2025-07-12,5100,一般管理費,14917.0,0.0,Consulting fee payment #19,johnson_r,True,benford_violation
JE-080139,SUB-0008,Toyo Power Systems Inc.,2025-06-28,5200,販売費,24291.0,0.0,Consulting fee payment #20,johnson_r,True,benford_violation
JE-080140,SUB-0008,Toyo Power Systems Inc.,2025-03-16,5100,営業外費用,32461.0,0.0,Consulting fee payment #21,johnson_r,True,benford_violation
JE-080141,SUB-0008,Toyo Power Systems Inc.,2025-12-28,6200,販売費,41747.0,0.0,Consulting fee payment #22,johnson_r,True,benford_violation
JE-080142,SUB-0008,Toyo Power Systems Inc.,2025-05-01,5100,販売費,54412.0,0.0,Consulting fee payment #23,johnson_r,True,benford_violation
JE-080143,SUB-0008,Toyo Power Systems Inc.,2025-11-16,5200,一般管理費,62024.0,0.0,Consulting fee payment #24,johnson_r,True,benford_violation
JE-080144,SUB-0008,Toyo Power Systems Inc.,2025-08-29,6200,一般管理費,71594.0,0.0,Consulting fee payment #25,johnson_r,True,benford_violation
JE-080145,SUB-0008,Toyo Power Systems Inc.,2025-01-22,5100,営業外費用,85307.0,0.0,Consulting fee payment #26,johnson_r,True,benford_violation
JE-080146,SUB-0008,Toyo Power Systems Inc.,2025-10-05,5200,営業外費用,98808.0,0.0,Consulting fee payment #27,johnson_r,True,benford_violation
JE-080147,SUB-0008,Toyo Power Systems Inc.,2025-01-12,5100,営業外費用,19121.0,0.0,Consulting fee payment #28,johnson_r,True,benford_violation
JE-080148,SUB-0008,Toyo Power Systems Inc.,2025-01-26,5100,営業外費用,25539.0,0.0,Consulting fee payment #29,johnson_r,True,benford_violation
JE-080149,SUB-0008,Toyo Power Systems Inc.,2025-10-26,5100,営業外費用,35680.0,0.0,Consulting fee payment #30,johnson_r,True,benford_violation
JE-080150,SUB-0008,Toyo Power Systems Inc.,2025-10-09,6200,営業外費用,44712.0,0.0,Consulting fee payment #31,johnson_r,True,benford_violation
JE-080151,SUB-0008,Toyo Power Systems Inc.,2025-08-27,5200,一般管理費,59341.0,0.0,Consulting fee payment #32,johnson_r,True,benford_violation
JE-080152,SUB-0008,Toyo Power Systems Inc.,2025-04-28,5200,販売費,68050.0,0.0,Consulting fee payment #33,johnson_r,True,benford_violation
JE-080153,SUB-0008,Toyo Power Systems Inc.,2025-01-15,5100,一般管理費,78084.0,0.0,Consulting fee payment #34,johnson_r,True,benford_violation
JE-080154,SUB-0008,Toyo Power Systems Inc.,2025-10-08,5200,営業外費用,85538.0,0.0,Consulting fee payment #35,johnson_r,True,benford_violation
JE-080155,SUB-0008,Toyo Power Systems Inc.,2025-09-22,5200,営業外費用,93051.0,0.0,Consulting fee payment #36,johnson_r,True,benford_violation
JE-080156,SUB-0008,Toyo Power Systems Inc.,2025-01-26,5200,営業外費用,11320.0,0.0,Consulting fee payment #37,johnson_r,True,benford_violation
JE-080157,SUB-0008,Toyo Power Systems Inc.,2025-06-15,5200,一般管理費,23336.0,0.0,Consulting fee payment #38,johnson_r,True,benford_violation
JE-080158,SUB-0008,Toyo Power Systems Inc.,2025-01-09,6200,一般管理費,38381.0,0.0,Consulting fee payment #39,johnson_r,True,benford_violation
JE-080159,SUB-0008,Toyo Power Systems Inc.,2025-10-29,5200,営業外費用,43552.0,0.0,Consulting fee payment #40,johnson_r,True,benford_violation
JE-090000,SUB-0009,Toyo Automotive GmbH,2025-03-03,3200,短期借入金,27632.0,0.0,通常仕訳_短期借入金_1,yamada_t,False,
JE-090001,SUB-0009,Toyo Automotive GmbH,2025-08-21,2200,無形固定資産,77283.0,0.0,通常仕訳_無形固定資産_2,yamada_t,False,
JE-090002,SUB-0009,Toyo Automotive GmbH,2025-12-03,1300,棚卸資産,188952.0,0.0,通常仕訳_棚卸資産_3,suzuki_k,False,
JE-090003,SUB-0009,Toyo Automotive GmbH,2025-01-18,5100,販売費,0.0,13550.0,通常仕訳_販売費_4,suzuki_k,False,
JE-090004,SUB-0009,Toyo Automotive GmbH,2025-05-01,2300,投資有価証券,1710.0,0.0,通常仕訳_投資有価証券_5,suzuki_k,False,
JE-090005,SUB-0009,Toyo Automotive GmbH,2025-03-04,1100,現金及び預金,2329.0,0.0,通常仕訳_現金及び預金_6,tanaka_m,False,
JE-090006,SUB-0009,Toyo Automotive GmbH,2025-11-23,4100,売上高,0.0,7040.0,通常仕訳_売上高_7,yamada_t,False,
JE-090007,SUB-0009,Toyo Automotive GmbH,2025-08-10,4200,売上原価,0.0,476.0,通常仕訳_売上原価_8,tanaka_m,False,
JE-090008,SUB-0009,Toyo Automotive GmbH,2025-01-15,2200,無形固定資産,80616.0,0.0,通常仕訳_無形固定資産_9,watanabe_a,False,
JE-090009,SUB-0009,Toyo Automotive GmbH,2025-01-07,1100,現金及び預金,352803.0,0.0,通常仕訳_現金及び預金_10,yamada_t,False,
JE-090010,SUB-0009,Toyo Automotive GmbH,2025-11-17,7200,特別損失,6277.0,0.0,通常仕訳_特別損失_11,system_batch,False,
JE-090011,SUB-0009,Toyo Automotive GmbH,2025-09-25,2300,投資有価証券,0.0,2272.0,通常仕訳_投資有価証券_12,suzuki_k,False,
JE-090012,SUB-0009,Toyo Automotive GmbH,2025-09-23,5100,販売費,769599.0,0.0,通常仕訳_販売費_13,tanaka_m,False,
JE-090013,SUB-0009,Toyo Automotive GmbH,2025-09-22,3100,買掛金,0.0,19002.0,通常仕訳_買掛金_14,suzuki_k,False,
JE-090014,SUB-0009,Toyo Automotive GmbH,2025-06-28,7100,特別利益,0.0,32316.0,通常仕訳_特別利益_15,watanabe_a,False,
JE-090015,SUB-0009,Toyo Automotive GmbH,2025-07-15,4200,売上原価,102553.0,0.0,通常仕訳_売上原価_16,system_batch,False,
JE-090016,SUB-0009,Toyo Automotive GmbH,2025-12-11,3400,長期借入金,24967.0,0.0,通常仕訳_長期借入金_17,yamada_t,False,
JE-090017,SUB-0009,Toyo Automotive GmbH,2025-04-17,1200,売掛金,21235.0,0.0,通常仕訳_売掛金_18,yamada_t,False,
JE-090018,SUB-0009,Toyo Automotive GmbH,2025-12-09,1300,棚卸資産,63533.0,0.0,通常仕訳_棚卸資産_19,tanaka_m,False,
JE-090019,SUB-0009,Toyo Automotive GmbH,2025-11-20,1100,現金及び預金,16498.0,0.0,通常仕訳_現金及び預金_20,system_batch,False,
JE-090020,SUB-0009,Toyo Automotive GmbH,2025-09-17,6200,営業外費用,0.0,9835.0,通常仕訳_営業外費用_21,watanabe_a,False,
JE-090021,SUB-0009,Toyo Automotive GmbH,2025-02-22,5200,一般管理費,2278.0,0.0,通常仕訳_一般管理費_22,yamada_t,False,
JE-090022,SUB-0009,Toyo Automotive GmbH,2025-07-29,5200,一般管理費,0.0,35094.0,通常仕訳_一般管理費_23,tanaka_m,False,
JE-090023,SUB-0009,Toyo Automotive GmbH,2025-03-18,3400,長期借入金,0.0,2830.0,通常仕訳_長期借入金_24,yamada_t,False,
JE-090024,SUB-0009,Toyo Automotive GmbH,2025-01-23,1500,その他流動資産,0.0,7913.0,通常仕訳_その他流動資産_25,yamada_t,False,
JE-090025,SUB-0009,Toyo Automotive GmbH,2025-12-15,1200,売掛金,0.0,1165344.0,通常仕訳_売掛金_26,yamada_t,False,
JE-090026,SUB-0009,Toyo Automotive GmbH,2025-06-19,3100,買掛金,6212.0,0.0,通常仕訳_買掛金_27,yamada_t,False,
JE-090027,SUB-0009,Toyo Automotive GmbH,2025-10-24,1400,前払費用,0.0,1578618.0,通常仕訳_前払費用_28,yamada_t,False,
JE-090028,SUB-0009,Toyo Automotive GmbH,2025-05-11,1100,現金及び預金,99766.0,0.0,通常仕訳_現金及び預金_29,system_batch,False,
JE-090029,SUB-0009,Toyo Automotive GmbH,2025-04-09,2200,無形固定資産,0.0,323832.0,通常仕訳_無形固定資産_30,tanaka_m,False,
JE-090030,SUB-0009,Toyo Automotive GmbH,2025-03-22,7200,特別損失,0.0,61758.0,通常仕訳_特別損失_31,system_batch,False,
JE-090031,SUB-0009,Toyo Automotive GmbH,2025-12-12,2200,無形固定資産,0.0,779.0,通常仕訳_無形固定資産_32,watanabe_a,False,
JE-090032,SUB-0009,Toyo Automotive GmbH,2025-07-10,7100,特別利益,0.0,17420.0,通常仕訳_特別利益_33,watanabe_a,False,
JE-090033,SUB-0009,Toyo Automotive GmbH,2025-05-03,7100,特別利益,0.0,1491.0,通常仕訳_特別利益_34,watanabe_a,False,
JE-090034,SUB-0009,Toyo Automotive GmbH,2025-03-01,7100,特別利益,6694.0,0.0,通常仕訳_特別利益_35,suzuki_k,False,
JE-090035,SUB-0009,Toyo Automotive GmbH,2025-03-21,2200,無形固定資産,516930.0,0.0,通常仕訳_無形固定資産_36,tanaka_m,False,
JE-090036,SUB-0009,Toyo Automotive GmbH,2025-08-12,5100,販売費,0.0,18599.0,通常仕訳_販売費_37,yamada_t,False,
JE-090037,SUB-0009,Toyo Automotive GmbH,2025-06-06,3500,退職給付引当金,3336.0,0.0,通常仕訳_退職給付引当金_38,system_batch,False,
JE-090038,SUB-0009,Toyo Automotive GmbH,2025-06-18,3100,買掛金,23515.0,0.0,通常仕訳_買掛金_39,system_batch,False,
JE-090039,SUB-0009,Toyo Automotive GmbH,2025-06-12,3500,退職給付引当金,22533.0,0.0,通常仕訳_退職給付引当金_40,system_batch,False,
JE-090040,SUB-0009,Toyo Automotive GmbH,2025-09-06,7100,特別利益,83991.0,0.0,通常仕訳_特別利益_41,yamada_t,False,
JE-090041,SUB-0009,Toyo Automotive GmbH,2025-03-31,4100,売上高,0.0,245376.0,通常仕訳_売上高_42,suzuki_k,False,
JE-090042,SUB-0009,Toyo Automotive GmbH,2025-05-24,3100,買掛金,2439.0,0.0,通常仕訳_買掛金_43,tanaka_m,False,
JE-090043,SUB-0009,Toyo Automotive GmbH,2025-01-22,5100,販売費,0.0,4090.0,通常仕訳_販売費_44,tanaka_m,False,
JE-090044,SUB-0009,Toyo Automotive GmbH,2025-10-08,1400,前払費用,0.0,1014.0,通常仕訳_前払費用_45,suzuki_k,False,
JE-090045,SUB-0009,Toyo Automotive GmbH,2025-12-14,1400,前払費用,0.0,348988.0,通常仕訳_前払費用_46,tanaka_m,False,
JE-090046,SUB-0009,Toyo Automotive GmbH,2025-03-10,3200,短期借入金,2525075.0,0.0,通常仕訳_短期借入金_47,suzuki_k,False,
JE-090047,SUB-0009,Toyo Automotive GmbH,2025-11-28,7200,特別損失,0.0,10428.0,通常仕訳_特別損失_48,watanabe_a,False,
JE-090048,SUB-0009,Toyo Automotive GmbH,2025-08-21,3200,短期借入金,0.0,15921.0,通常仕訳_短期借入金_49,tanaka_m,False,
JE-090049,SUB-0009,Toyo Automotive GmbH,2025-05-01,3300,未払費用,0.0,12809.0,通常仕訳_未払費用_50,suzuki_k,False,
JE-090050,SUB-0009,Toyo Automotive GmbH,2025-09-02,4200,売上原価,13120.0,0.0,通常仕訳_売上原価_51,yamada_t,False,
JE-090051,SUB-0009,Toyo Automotive GmbH,2025-09-15,3200,短期借入金,0.0,11113.0,通常仕訳_短期借入金_52,watanabe_a,False,
